n,unfolded_x,spacing_s
5475,5474.68138066,0.94213769
5476,5475.62351834,0.98154639
5477,5476.60506474,0.49868376
5478,5477.10374849,0.92880681
5479,5478.03255530,1.24639303
5480,5479.27894833,1.50648151
5481,5480.78542984,0.97509090
5482,5481.76052074,1.05057228
5483,5482.81109302,0.49973854
5484,5483.31083156,1.10311342
5485,5484.41394497,1.36976829
5486,5485.78371327,0.77764101
5487,5486.56135428,0.56329982
5488,5487.12465410,1.40491585
5489,5488.52956995,0.75258332
5490,5489.28215328,0.87887691
5491,5490.16103019,1.44651812
5492,5491.60754831,1.41460864
5493,5493.02215696,0.98067593
5494,5494.00283289,0.46568442
5495,5494.46851730,0.64418711
5496,5495.11270441,1.39069236
5497,5496.50339677,0.70965188
5498,5497.21304865,1.08799284
5499,5498.30104149,1.22930227
5500,5499.53034376,0.94267388
5501,5500.47301764,1.29862651
5502,5501.77164415,0.91888197
5503,5502.69052612,0.65698064
5504,5503.34750676,1.28631174
5505,5504.63381850,0.98506427
5506,5505.61888276,1.16473827
5507,5506.78362103,0.38453071
5508,5507.16815174,1.02415035
5509,5508.19230209,0.64795403
5510,5508.84025612,2.26713840
5511,5511.10739453,0.52635766
5512,5511.63375218,0.98089525
5513,5512.61464743,1.21386973
5514,5513.82851716,0.60429829
5515,5514.43281545,1.00002820
5516,5515.43284365,0.64165374
5517,5516.07449739,1.49348701
5518,5517.56798439,0.96490710
5519,5518.53289150,0.66666235
5520,5519.19955385,1.54779708
5521,5520.74735093,0.48645767
5522,5521.23380860,1.65162906
5523,5522.88543766,0.77381359
5524,5523.65925125,1.27116013
5525,5524.93041138,0.32432468
5526,5525.25473607,1.04053081
5527,5526.29526687,0.91813527
5528,5527.21340214,1.21939966
5529,5528.43280180,0.56349925
5530,5528.99630105,1.98727810
5531,5530.98357915,1.06603093
5532,5532.04961008,0.46947741
5533,5532.51908749,0.74507236
5534,5533.26415985,1.15896555
5535,5534.42312540,1.11869678
5536,5535.54182218,1.17369092
5537,5536.71551310,0.63936380
5538,5537.35487690,0.64907849
5539,5538.00395539,1.54639557
5540,5539.55035096,0.73806788
5541,5540.28841884,1.61587820
5542,5541.90429704,0.91707205
5543,5542.82136909,0.69291091
5544,5543.51428000,1.32130086
5545,5544.83558086,0.48106761
5546,5545.31664847,0.90729088
5547,5546.22393935,0.69889370
5548,5546.92283305,1.70537888
5549,5548.62821193,0.95575152
5550,5549.58396345,1.11682472
5551,5550.70078817,0.72194169
5552,5551.42272987,1.42361514
5553,5552.84634501,0.58237426
5554,5553.42871927,1.10195650
5555,5554.53067577,0.94282276
5556,5555.47349852,1.14336900
5557,5556.61686753,0.85711637
5558,5557.47398389,0.40294799
5559,5557.87693188,1.31255718
5560,5559.18948906,1.73487158
5561,5560.92436064,0.96350421
5562,5561.88786485,0.88780906
5563,5562.77567392,0.81380658
5564,5563.58948050,0.60776853
5565,5564.19724903,1.13904412
5566,5565.33629315,1.16170118
5567,5566.49799433,0.83021049
5568,5567.32820482,0.96079497
5569,5568.28899978,1.23926163
5570,5569.52826141,1.38093177
5571,5570.90919319,0.51290673
5572,5571.42209991,0.85757009
5573,5572.27967000,2.05705183
5574,5574.33672183,0.12303099
5575,5574.45975283,0.75679748
5576,5575.21655030,1.12384351
5577,5576.34039381,0.79717737
5578,5577.13757119,0.99730110
5579,5578.13487229,1.53774163
5580,5579.67261392,1.19820928
5581,5580.87082321,0.85170681
5582,5581.72253002,0.95654114
5583,5582.67907115,0.81889037
5584,5583.49796152,0.69517376
5585,5584.19313528,1.37331936
5586,5585.56645464,0.72067953
5587,5586.28713418,1.44152815
5588,5587.72866232,0.56279701
5589,5588.29145933,0.72413366
5590,5589.01559299,1.75971379
5591,5590.77530678,1.06195274
5592,5591.83725953,1.05621220
5593,5592.89347172,0.42040451
5594,5593.31387623,1.31026718
5595,5594.62414341,0.85506730
5596,5595.47921072,0.72117423
5597,5596.20038494,0.74462199
5598,5596.94500693,1.51382592
5599,5598.45883285,1.50106874
5600,5599.95990159,0.71977882
5601,5600.67968041,0.83029102
5602,5601.50997143,1.05248772
5603,5602.56245915,0.77905052
5604,5603.34150967,1.38050432
5605,5604.72201399,0.89807896
5606,5605.62009296,0.70727207
5607,5606.32736503,0.71294582
5608,5607.04031085,1.33942538
5609,5608.37973623,1.07733398
5610,5609.45707021,1.16029722
5611,5610.61736743,1.52725382
5612,5612.14462124,0.43272637
5613,5612.57734761,1.08709964
5614,5613.66444725,0.67894970
5615,5614.34339695,0.54360514
5616,5614.88700209,1.72103306
5617,5616.60803515,0.86717388
5618,5617.47520902,0.71007402
5619,5618.18528304,1.60586367
5620,5619.79114671,0.91252586
5621,5620.70367257,0.64798177
5622,5621.35165434,1.54986442
5623,5622.90151876,0.40329708
5624,5623.30481584,1.49680846
5625,5624.80162430,0.57902109
5626,5625.38064540,0.96943465
5627,5626.35008005,0.73808840
5628,5627.08816845,0.89777714
5629,5627.98594559,2.11336974
5630,5630.09931533,0.86056748
5631,5630.95988281,0.54121626
5632,5631.50109907,0.90051712
5633,5632.40161620,1.18422857
5634,5633.58584477,0.95370779
5635,5634.53955256,0.54455631
5636,5635.08410887,1.41775278
5637,5636.50186165,0.91836490
5638,5637.42022655,1.04137371
5639,5638.46160026,0.96921599
5640,5639.43081625,1.09198290
5641,5640.52279915,1.26730675
5642,5641.79010590,1.05786482
5643,5642.84797072,0.71088761
5644,5643.55885833,1.09252746
5645,5644.65138579,0.29624496
5646,5644.94763074,1.44999526
5647,5646.39762600,0.60954538
5648,5647.00717138,1.78086964
5649,5648.78804102,0.67282329
5650,5649.46086431,1.60354414
5651,5651.06440845,0.75335868
5652,5651.81776714,0.31543139
5653,5652.13319853,1.09882824
5654,5653.23202676,1.50982605
5655,5654.74185281,0.88871156
5656,5655.63056438,0.68633507
5657,5656.31689945,0.77793278
5658,5657.09483223,1.12118294
5659,5658.21601517,1.59296860
5660,5659.80898377,0.88792218
5661,5660.69690595,1.01488191
5662,5661.71178786,1.23973497
5663,5662.95152283,0.36345107
5664,5663.31497390,0.95671913
5665,5664.27169303,1.25990083
5666,5665.53159387,0.32842638
5667,5665.86002025,1.59657608
5668,5667.45659633,1.46531107
5669,5668.92190741,0.55896980
5670,5669.48087721,1.13549831
5671,5670.61637552,0.75184685
5672,5671.36822237,1.46073940
5673,5672.82896177,0.78652061
5674,5673.61548239,0.74967741
5675,5674.36515980,0.97032118
5676,5675.33548098,1.25845756
5677,5676.59393854,0.41560221
5678,5677.00954075,1.09386382
5679,5678.10340457,2.02263327
5680,5680.12603783,0.67880865
5681,5680.80484648,0.94458255
5682,5681.74942903,0.63130220
5683,5682.38073123,1.12356819
5684,5683.50429942,0.59162737
5685,5684.09592679,1.37984689
5686,5685.47577368,1.19508619
5687,5686.67085987,0.39344725
5688,5687.06430712,1.44865179
5689,5688.51295891,1.25065678
5690,5689.76361569,0.80866015
5691,5690.57227584,0.92785234
5692,5691.50012818,1.19790235
5693,5692.69803053,1.04273505
5694,5693.74076558,0.94813847
5695,5694.68890405,0.42984713
5696,5695.11875118,0.64687363
5697,5695.76562480,1.73854445
5698,5697.50416925,1.06461709
5699,5698.56878633,1.64443081
5700,5700.21321714,0.09970126
5701,5700.31291840,1.38659532
5702,5701.69951372,0.85477872
5703,5702.55429244,0.63544193
5704,5703.18973437,1.29710479
5705,5704.48683916,1.06701316
5706,5705.55385232,0.78310409
5707,5706.33695641,0.96350715
5708,5707.30046356,1.14601260
5709,5708.44647616,0.90719357
5710,5709.35366973,1.71704221
5711,5711.07071194,0.85368529
5712,5711.92439723,0.52457497
5713,5712.44897220,0.77745813
5714,5713.22643033,1.47565925
5715,5714.70208958,0.29663500
5716,5714.99872458,1.30239516
5717,5716.30111974,0.87087244
5718,5717.17199218,2.02261561
5719,5719.19460779,0.32847504
5720,5719.52308283,1.10981235
5721,5720.63289518,0.67880015
5722,5721.31169533,1.19159564
5723,5722.50329098,1.32423179
5724,5723.82752276,0.56166920
5725,5724.38919196,0.97760408
5726,5725.36679604,1.01108458
5727,5726.37788062,0.50552592
5728,5726.88340653,1.82197223
5729,5728.70537876,1.16698524
5730,5729.87236400,0.71383543
5731,5730.58619944,1.27169692
5732,5731.85789635,0.83572700
5733,5732.69362335,0.54675321
5734,5733.24037656,0.85683599
5735,5734.09721256,1.13228926
5736,5735.22950181,1.52909696
5737,5736.75859877,0.61521106
5738,5737.37380983,1.00410078
5739,5738.37791061,1.33850573
5740,5739.71641635,1.12050624
5741,5740.83692259,0.43289534
5742,5741.26981793,1.57197005
5743,5742.84178798,0.70187435
5744,5743.54366233,0.79706012
5745,5744.34072245,1.05740711
5746,5745.39812956,0.75379803
5747,5746.15192759,0.82120784
5748,5746.97313543,2.06944227
5749,5749.04257770,0.72776760
5750,5749.77034530,1.25321236
5751,5751.02355766,0.24532542
5752,5751.26888307,0.94521186
5753,5752.21409493,1.31108078
5754,5753.52517571,1.13863434
5755,5754.66381005,0.48787301
5756,5755.15168306,1.14975138
5757,5756.30143444,1.20489780
5758,5757.50633224,1.20434688
5759,5758.71067912,0.51035930
5760,5759.22103842,1.66921181
5761,5760.89025023,0.88314300
5762,5761.77339323,0.96057858
5763,5762.73397181,0.66255220
5764,5763.39652401,0.75912265
5765,5764.15564666,1.11040217
5766,5765.26604883,0.81193206
5767,5766.07798090,1.62142895
5768,5767.69940985,0.98560834
5769,5768.68501819,1.13194890
5770,5769.81696708,0.70556925
5771,5770.52253634,1.11434786
5772,5771.63688420,0.76654371
5773,5772.40342791,0.80301840
5774,5773.20644631,1.75391967
5775,5774.96036598,0.43619872
5776,5775.39656470,0.64496690
5777,5776.04153160,1.05566967
5778,5777.09720127,1.52913683
5779,5778.62633809,1.56487508
5780,5780.19121318,0.30977647
5781,5780.50098964,1.07612883
5782,5781.57711848,1.00356299
5783,5782.58068147,1.11284849
5784,5783.69352995,0.15725534
5785,5783.85078529,1.40557357
5786,5785.25635885,1.20671186
5787,5786.46307071,1.00824902
5788,5787.47131973,1.52991203
5789,5789.00123176,0.56199064
5790,5789.56322240,0.61573182
5791,5790.17895422,1.57387802
5792,5791.75283224,0.97193791
5793,5792.72477015,0.85530895
5794,5793.58007910,0.75038808
5795,5794.33046718,0.73503824
5796,5795.06550542,1.36893703
5797,5796.43444245,0.73002634
5798,5797.16446879,1.51807672
5799,5798.68254551,1.39722414
5800,5800.07976964,0.81571073
5801,5800.89548037,0.41696471
5802,5801.31244508,1.09382834
5803,5802.40627342,0.73436674
5804,5803.14064016,1.46108821
5805,5804.60172837,0.72329906
5806,5805.32502743,1.15380452
5807,5806.47883194,0.83031631
5808,5807.30914825,1.28424533
5809,5808.59339358,1.13674708
5810,5809.73014065,0.84411322
5811,5810.57425388,1.16565551
5812,5811.73990939,0.77547948
5813,5812.51538886,1.08914491
5814,5813.60453378,0.79252400
5815,5814.39705778,0.74427579
5816,5815.14133357,0.64389010
5817,5815.78522367,2.21848735
5818,5818.00371102,1.00848840
5819,5819.01219942,0.26278892
5820,5819.27498833,1.49057109
5821,5820.76555943,0.74288353
5822,5821.50844296,0.78768502
5823,5822.29612798,1.25729268
5824,5823.55342066,0.85785003
5825,5824.41127069,0.92258168
5826,5825.33385237,1.32621214
5827,5826.66006450,0.27644648
5828,5826.93651098,1.81757230
5829,5828.75408328,0.80976498
5830,5829.56384826,1.47281834
5831,5831.03666659,0.70059583
5832,5831.73726242,0.67177379
5833,5832.40903621,0.76978371
5834,5833.17881992,0.98751732
5835,5834.16633725,1.39114529
5836,5835.55748254,0.57143454
5837,5836.12891708,1.45808498
5838,5837.58700206,1.45685602
5839,5839.04385808,0.47495716
5840,5839.51881524,1.17824311
5841,5840.69705835,0.31965978
5842,5841.01671813,1.98318285
5843,5842.99990098,0.44692617
5844,5843.44682714,0.96358735
5845,5844.41041450,0.81052222
5846,5845.22093672,0.83685929
5847,5846.05779601,1.33640680
5848,5847.39420281,1.51831369
5849,5848.91251649,1.01979055
5850,5849.93230704,0.61728657
5851,5850.54959361,0.94789161
5852,5851.49748522,1.14998213
5853,5852.64746734,0.63389093
5854,5853.28135828,0.68595797
5855,5853.96731624,1.61341815
5856,5855.58073440,0.86367424
5857,5856.44440863,1.29587310
5858,5857.74028173,0.58139431
5859,5858.32167604,1.21532968
5860,5859.53700572,1.33167773
5861,5860.86868346,0.87659729
5862,5861.74528074,0.51516475
5863,5862.26044549,1.40178131
5864,5863.66222680,0.71656177
5865,5864.37878857,0.68148725
5866,5865.06027582,1.02254052
5867,5866.08281634,1.51458319
5868,5867.59739954,1.50979534
5869,5869.10719488,0.59878674
5870,5869.70598162,0.93559344
5871,5870.64157506,0.66568595
5872,5871.30726101,0.99136746
5873,5872.29862847,1.13684260
5874,5873.43547107,1.29293918
5875,5874.72841025,0.68435730
5876,5875.41276755,0.45270369
5877,5875.86547124,2.02120441
5878,5877.88667565,0.54672733
5879,5878.43340298,1.12947476
5880,5879.56287774,1.19095883
5881,5880.75383657,1.14407356
5882,5881.89791013,0.71200589
5883,5882.60991602,0.50325862
5884,5883.11317464,1.06886283
5885,5884.18203747,0.91751832
5886,5885.09955579,1.41651619
5887,5886.51607199,1.24547139
5888,5887.76154338,0.94686330
5889,5888.70840668,1.00139769
5890,5889.70980437,0.74028146
5891,5890.45008582,1.00530686
5892,5891.45539268,1.17021540
5893,5892.62560808,0.70568277
5894,5893.33129085,1.18896029
5895,5894.52025114,0.87885597
5896,5895.39910711,0.89642376
5897,5896.29553087,0.68345857
5898,5896.97898944,2.23475932
5899,5899.21374876,0.56569729
5900,5899.77944606,0.78341889
5901,5900.56286494,1.17559544
5902,5901.73846038,0.34409795
5903,5902.08255832,1.51523458
5904,5903.59779290,0.56598949
5905,5904.16378240,0.95715575
5906,5905.12093814,1.55325731
5907,5906.67419545,0.95619291
5908,5907.63038837,1.03848048
5909,5908.66886885,0.91677167
5910,5909.58564052,0.80712892
5911,5910.39276945,1.22112359
5912,5911.61389304,1.40148730
5913,5913.01538033,0.27730672
5914,5913.29268705,0.86344534
5915,5914.15613239,0.99353137
5916,5915.14966376,1.01399121
5917,5916.16365497,1.66329885
5918,5917.82695382,0.85799653
5919,5918.68495035,1.06382153
5920,5919.74877188,1.15684894
5921,5920.90562082,0.72233598
5922,5921.62795680,0.23686282
5923,5921.86481962,1.45716065
5924,5923.32198027,1.34683269
5925,5924.66881296,0.75602726
5926,5925.42484022,0.78531731
5927,5926.21015753,1.32214325
5928,5927.53230078,1.10901656
5929,5928.64131734,0.93163635
5930,5929.57295369,1.38643827
5931,5930.95939196,0.50421312
5932,5931.46360508,1.04627711
5933,5932.50988218,0.93218200
5934,5933.44206418,0.89036339
5935,5934.33242757,0.64617350
5936,5934.97860107,1.22003966
5937,5936.19864073,1.85468251
5938,5938.05332324,0.98782232
5939,5939.04114557,0.39967951
5940,5939.44082508,0.74624600
5941,5940.18707108,1.58599826
5942,5941.77306933,0.55546601
5943,5942.32853534,1.32583884
5944,5943.65437418,0.49836506
5945,5944.15273924,1.41448605
5946,5945.56722529,0.53490056
5947,5946.10212585,1.48250002
5948,5947.58462587,0.85750894
5949,5948.44213481,1.69055966
5950,5950.13269447,0.54646148
5951,5950.67915596,0.77322098
5952,5951.45237694,1.17127422
5953,5952.62365116,0.55732602
5954,5953.18097718,0.72567294
5955,5953.90665012,1.80768033
5956,5955.71433045,0.61577016
5957,5956.33010061,1.27508807
5958,5957.60518868,1.16617889
5959,5958.77136757,0.98624284
5960,5959.75761041,0.63317772
5961,5960.39078813,0.95534260
5962,5961.34613073,1.36227660
5963,5962.70840733,0.93577099
5964,5963.64417832,0.79216050
5965,5964.43633882,0.54443839
5966,5964.98077720,1.04150590
5967,5966.02228310,1.85733369
5968,5967.87961679,0.85616848
5969,5968.73578527,1.34288310
5970,5970.07866838,0.22770513
5971,5970.30637350,1.31288626
5972,5971.61925976,0.64708167
5973,5972.26634143,1.01822001
5974,5973.28456144,1.17989875
5975,5974.46446019,0.67558904
5976,5975.14004922,1.63489899
5977,5976.77494822,0.75769999
5978,5977.53264821,0.98627704
5979,5978.51892524,0.88542102
5980,5979.40434626,1.48860825
5981,5980.89295452,0.91374989
5982,5981.80670441,0.72089923
5983,5982.52760364,0.49388579
5984,5983.02148943,1.46030076
5985,5984.48179019,0.77074506
5986,5985.25253525,0.73028697
5987,5985.98282222,2.11526070
5988,5988.09808292,0.57486685
5989,5988.67294977,1.16068969
5990,5989.83363946,0.68581647
5991,5990.51945594,0.78064040
5992,5991.30009634,0.94042927
5993,5992.24052561,1.46898551
5994,5993.70951111,0.66595327
5995,5994.37546438,1.07316513
5996,5995.44862952,0.66399124
5997,5996.11262076,1.33875113
5998,5997.45137189,1.52302666
5999,5998.97439855,0.62645081
6000,5999.60084936,0.90215916
6001,6000.50300852,1.41816352
6002,6001.92117203,0.52794798
6003,6002.44912002,0.88982656
6004,6003.33894657,0.57760652
6005,6003.91655310,1.24240327
6006,6005.15895637,1.67186703
6007,6006.83082339,0.83447234
6008,6007.66529573,0.96989706
6009,6008.63519279,1.07842252
6010,6009.71361531,0.62444476
6011,6010.33806007,1.28391866
6012,6011.62197873,0.82289859
6013,6012.44487732,1.14443348
6014,6013.58931079,0.76738662
6015,6014.35669742,0.78536653
6016,6015.14206394,1.30487280
6017,6016.44693674,0.77613146
6018,6017.22306820,1.72139210
6019,6018.94446030,1.15590807
6020,6020.10036836,0.50829776
6021,6020.60866612,0.72478084
6022,6021.33344696,0.85830769
6023,6022.19175465,1.29069300
6024,6023.48244765,0.73787331
6025,6024.22032096,1.28169416
6026,6025.50201511,0.71116993
6027,6026.21318504,1.85208405
6028,6028.06526909,0.55182024
6029,6028.61708933,0.58551192
6030,6029.20260125,1.48407153
6031,6030.68667278,1.06545973
6032,6031.75213251,0.70225591
6033,6032.45438842,1.16880515
6034,6033.62319357,0.69648708
6035,6034.31968065,0.46841221
6036,6034.78809286,1.53280978
6037,6036.32090264,1.73022193
6038,6038.05112457,0.63648916
6039,6038.68761372,0.93885700
6040,6039.62647073,1.03140183
6041,6040.65787256,0.82737964
6042,6041.48525220,0.99841840
6043,6042.48367060,0.45412727
6044,6042.93779788,1.73015138
6045,6044.66794925,0.95330933
6046,6045.62125858,0.51180343
6047,6046.13306201,1.32511205
6048,6047.45817406,1.18503013
6049,6048.64320419,1.13641993
6050,6049.77962413,0.95166686
6051,6050.73129099,0.87424831
6052,6051.60553930,0.87445103
6053,6052.47999033,0.81250316
6054,6053.29249349,0.98337978
6055,6054.27587326,0.78716350
6056,6055.06303676,1.32566640
6057,6056.38870316,1.55993998
6058,6057.94864313,0.99189560
6059,6058.94053873,0.54099972
6060,6059.48153845,1.18375155
6061,6060.66529000,0.25949640
6062,6060.92478640,2.12114642
6063,6063.04593283,0.38604737
6064,6063.43198020,0.70251606
6065,6064.13449626,1.10106245
6066,6065.23555871,1.19151159
6067,6066.42707030,1.01643358
6068,6067.44350388,1.30825446
6069,6068.75175834,0.97208408
6070,6069.72384243,1.35207268
6071,6071.07591511,0.24666865
6072,6071.32258375,1.17316000
6073,6072.49574375,0.49819724
6074,6072.99394099,1.31174370
6075,6074.30568469,0.98465066
6076,6075.29033535,1.38971911
6077,6076.68005446,1.24724536
6078,6077.92729981,0.24075260
6079,6078.16805242,1.78407887
6080,6079.95213129,0.44147209
6081,6080.39360338,1.08633523
6082,6081.47993861,1.12027590
6083,6082.60021451,0.83141320
6084,6083.43162771,1.10717532
6085,6084.53880304,0.73678048
6086,6085.27558352,0.45582931
6087,6085.73141283,2.19933327
6088,6087.93074610,1.15938866
6089,6089.09013477,0.49927465
6090,6089.58940942,0.85138262
6091,6090.44079204,1.19836240
6092,6091.63915444,0.62258024
6093,6092.26173468,0.96479577
6094,6093.22653045,1.31839571
6095,6094.54492616,0.71927625
6096,6095.26420242,1.17536260
6097,6096.43956501,1.30181347
6098,6097.74137849,0.91553699
6099,6098.65691547,0.61028907
6100,6099.26720454,1.55640138
